chr	start	end	name
chr15	73985146	73985239	RUNX1ChIP_MCF10AOEq0.05_peak_4522
chr15	73995139	73995320	RUNX1ChIP_MCF10AOEq0.05_peak_4523
chr15	74051453	74051529	RUNX1ChIP_MCF10AOEq0.05_peak_4524
chr15	74201008	74201219	RUNX1ChIP_MCF10AOEq0.05_peak_4525
chr15	74201725	74201823	RUNX1ChIP_MCF10AOEq0.05_peak_4526
chr15	74314904	74315077	RUNX1ChIP_MCF10AOEq0.05_peak_4527
chr15	74402954	74403077	RUNX1ChIP_MCF10AOEq0.05_peak_4528
chr15	74407465	74407551	RUNX1ChIP_MCF10AOEq0.05_peak_4529
chr15	74546255	74546434	RUNX1ChIP_MCF10AOEq0.05_peak_4530
chr15	74616602	74616774	RUNX1ChIP_MCF10AOEq0.05_peak_4531
chr15	74782624	74782753	RUNX1ChIP_MCF10AOEq0.05_peak_4532
chr15	74787591	74787664	RUNX1ChIP_MCF10AOEq0.05_peak_4533
chr15	74906751	74906854	RUNX1ChIP_MCF10AOEq0.05_peak_4534
chr15	75043619	75043867	RUNX1ChIP_MCF10AOEq0.05_peak_4535
chr15	75061394	75061525	RUNX1ChIP_MCF10AOEq0.05_peak_4536
chr15	75104906	75105100	RUNX1ChIP_MCF10AOEq0.05_peak_4537
chr15	75108555	75108843	RUNX1ChIP_MCF10AOEq0.05_peak_4538
chr15	75166641	75166805	RUNX1ChIP_MCF10AOEq0.05_peak_4539
chr15	75171508	75171646	RUNX1ChIP_MCF10AOEq0.05_peak_4540
chr15	75312605	75312807	RUNX1ChIP_MCF10AOEq0.05_peak_4541
chr15	75368394	75368644	RUNX1ChIP_MCF10AOEq0.05_peak_4542
chr15	75661508	75661625	RUNX1ChIP_MCF10AOEq0.05_peak_4543
chr15	75665575	75665800	RUNX1ChIP_MCF10AOEq0.05_peak_4544
chr15	75716222	75716378	RUNX1ChIP_MCF10AOEq0.05_peak_4545
chr15	76006601	76006686	RUNX1ChIP_MCF10AOEq0.05_peak_4546
chr15	76470826	76470945	RUNX1ChIP_MCF10AOEq0.05_peak_4547
chr15	76578090	76578219	RUNX1ChIP_MCF10AOEq0.05_peak_4548
chr15	77002445	77002694	RUNX1ChIP_MCF10AOEq0.05_peak_4549
chr15	77085832	77085923	RUNX1ChIP_MCF10AOEq0.05_peak_4550
chr15	77266757	77266894	RUNX1ChIP_MCF10AOEq0.05_peak_4551
chr15	77606978	77607131	RUNX1ChIP_MCF10AOEq0.05_peak_4552
chr15	77688756	77688902	RUNX1ChIP_MCF10AOEq0.05_peak_4553
chr15	77689003	77689107	RUNX1ChIP_MCF10AOEq0.05_peak_4554
chr15	77838254	77838436	RUNX1ChIP_MCF10AOEq0.05_peak_4555
chr15	77876616	77876779	RUNX1ChIP_MCF10AOEq0.05_peak_4556
chr15	77954037	77954291	RUNX1ChIP_MCF10AOEq0.05_peak_4557
chr15	78065353	78065768	RUNX1ChIP_MCF10AOEq0.05_peak_4558
chr15	78072518	78072644	RUNX1ChIP_MCF10AOEq0.05_peak_4559
chr15	78860570	78860652	RUNX1ChIP_MCF10AOEq0.05_peak_4560
chr15	78931032	78931440	RUNX1ChIP_MCF10AOEq0.05_peak_4561
chr15	78988578	78988828	RUNX1ChIP_MCF10AOEq0.05_peak_4562
chr15	79798424	79798612	RUNX1ChIP_MCF10AOEq0.05_peak_4563
chr15	80033211	80033523	RUNX1ChIP_MCF10AOEq0.05_peak_4564
chr15	80142752	80143000	RUNX1ChIP_MCF10AOEq0.05_peak_4565
chr15	80173171	80173324	RUNX1ChIP_MCF10AOEq0.05_peak_4566
chr15	80580538	80580636	RUNX1ChIP_MCF10AOEq0.05_peak_4567
chr15	80587641	80587729	RUNX1ChIP_MCF10AOEq0.05_peak_4568
chr15	80587962	80588052	RUNX1ChIP_MCF10AOEq0.05_peak_4569
chr15	80704099	80704213	RUNX1ChIP_MCF10AOEq0.05_peak_4570
chr15	80929864	80929951	RUNX1ChIP_MCF10AOEq0.05_peak_4571
chr15	80955910	80955983	RUNX1ChIP_MCF10AOEq0.05_peak_4572
chr15	81236219	81236292	RUNX1ChIP_MCF10AOEq0.05_peak_4573
chr15	81283282	81283424	RUNX1ChIP_MCF10AOEq0.05_peak_4574
chr15	81313215	81313466	RUNX1ChIP_MCF10AOEq0.05_peak_4575
chr15	81338599	81338833	RUNX1ChIP_MCF10AOEq0.05_peak_4576
chr15	81468622	81468759	RUNX1ChIP_MCF10AOEq0.05_peak_4577
chr15	82018251	82018489	RUNX1ChIP_MCF10AOEq0.05_peak_4578
chr15	82354726	82354998	RUNX1ChIP_MCF10AOEq0.05_peak_4579
chr15	82396070	82396211	RUNX1ChIP_MCF10AOEq0.05_peak_4580
chr15	82514063	82514272	RUNX1ChIP_MCF10AOEq0.05_peak_4581
chr15	82966940	82967013	RUNX1ChIP_MCF10AOEq0.05_peak_4582
chr15	82968088	82968421	RUNX1ChIP_MCF10AOEq0.05_peak_4583
chr15	83200387	83200461	RUNX1ChIP_MCF10AOEq0.05_peak_4584
chr15	83284812	83285044	RUNX1ChIP_MCF10AOEq0.05_peak_4585
chr15	83288740	83288883	RUNX1ChIP_MCF10AOEq0.05_peak_4586
chr15	83289425	83289514	RUNX1ChIP_MCF10AOEq0.05_peak_4587
chr15	83320480	83320593	RUNX1ChIP_MCF10AOEq0.05_peak_4588
chr15	83581447	83581608	RUNX1ChIP_MCF10AOEq0.05_peak_4589
chr15	83733456	83733545	RUNX1ChIP_MCF10AOEq0.05_peak_4590
chr15	84185539	84185612	RUNX1ChIP_MCF10AOEq0.05_peak_4591
chr15	84230279	84230433	RUNX1ChIP_MCF10AOEq0.05_peak_4592
chr15	84254785	84254858	RUNX1ChIP_MCF10AOEq0.05_peak_4593
chr15	84344846	84345056	RUNX1ChIP_MCF10AOEq0.05_peak_4594
chr15	84443128	84443382	RUNX1ChIP_MCF10AOEq0.05_peak_4595
chr15	84550654	84550797	RUNX1ChIP_MCF10AOEq0.05_peak_4596
chr15	84582620	84582840	RUNX1ChIP_MCF10AOEq0.05_peak_4597
chr15	84595862	84595935	RUNX1ChIP_MCF10AOEq0.05_peak_4598
chr15	84735170	84735304	RUNX1ChIP_MCF10AOEq0.05_peak_4599
chr15	84841001	84841083	RUNX1ChIP_MCF10AOEq0.05_peak_4600
chr15	85002626	85002834	RUNX1ChIP_MCF10AOEq0.05_peak_4601
chr15	85234891	85234979	RUNX1ChIP_MCF10AOEq0.05_peak_4602
chr15	85379903	85380008	RUNX1ChIP_MCF10AOEq0.05_peak_4603
chr15	85380192	85380439	RUNX1ChIP_MCF10AOEq0.05_peak_4604
chr15	85382426	85382563	RUNX1ChIP_MCF10AOEq0.05_peak_4605
chr15	85702589	85702667	RUNX1ChIP_MCF10AOEq0.05_peak_4606
chr15	85782278	85782403	RUNX1ChIP_MCF10AOEq0.05_peak_4607
chr15	86001344	86001507	RUNX1ChIP_MCF10AOEq0.05_peak_4608
chr15	86021223	86021403	RUNX1ChIP_MCF10AOEq0.05_peak_4609
chr15	86246436	86246633	RUNX1ChIP_MCF10AOEq0.05_peak_4610
chr15	86336131	86336275	RUNX1ChIP_MCF10AOEq0.05_peak_4611
chr15	86538246	86538362	RUNX1ChIP_MCF10AOEq0.05_peak_4612
chr15	87169846	87169933	RUNX1ChIP_MCF10AOEq0.05_peak_4613
chr15	87570790	87570980	RUNX1ChIP_MCF10AOEq0.05_peak_4614
chr15	88342770	88342869	RUNX1ChIP_MCF10AOEq0.05_peak_4615
chr15	88378721	88378917	RUNX1ChIP_MCF10AOEq0.05_peak_4616
chr15	88649411	88649602	RUNX1ChIP_MCF10AOEq0.05_peak_4617
chr15	88745833	88746041	RUNX1ChIP_MCF10AOEq0.05_peak_4618
chr15	88918924	88919095	RUNX1ChIP_MCF10AOEq0.05_peak_4619
chr15	89052583	89052888	RUNX1ChIP_MCF10AOEq0.05_peak_4620
chr15	89067468	89067581	RUNX1ChIP_MCF10AOEq0.05_peak_4621
chr15	89128905	89128996	RUNX1ChIP_MCF10AOEq0.05_peak_4622
chr15	89233985	89234167	RUNX1ChIP_MCF10AOEq0.05_peak_4623
chr15	89335061	89335252	RUNX1ChIP_MCF10AOEq0.05_peak_4624
chr15	89379875	89380131	RUNX1ChIP_MCF10AOEq0.05_peak_4625
chr15	89383584	89383715	RUNX1ChIP_MCF10AOEq0.05_peak_4626
chr15	89385747	89386251	RUNX1ChIP_MCF10AOEq0.05_peak_4627
chr15	89396058	89396362	RUNX1ChIP_MCF10AOEq0.05_peak_4628
chr15	89495677	89495917	RUNX1ChIP_MCF10AOEq0.05_peak_4629
chr15	89656186	89656269	RUNX1ChIP_MCF10AOEq0.05_peak_4630
chr15	89708796	89709149	RUNX1ChIP_MCF10AOEq0.05_peak_4631
chr15	89823464	89823616	RUNX1ChIP_MCF10AOEq0.05_peak_4632
chr15	89828744	89828817	RUNX1ChIP_MCF10AOEq0.05_peak_4633
chr15	89837198	89837367	RUNX1ChIP_MCF10AOEq0.05_peak_4634
chr15	90035072	90035304	RUNX1ChIP_MCF10AOEq0.05_peak_4635
chr15	90139680	90139842	RUNX1ChIP_MCF10AOEq0.05_peak_4636
chr15	90336759	90336853	RUNX1ChIP_MCF10AOEq0.05_peak_4637
chr15	90412915	90413086	RUNX1ChIP_MCF10AOEq0.05_peak_4638
chr15	90479779	90479979	RUNX1ChIP_MCF10AOEq0.05_peak_4639
chr15	90481094	90481315	RUNX1ChIP_MCF10AOEq0.05_peak_4640
chr15	90657928	90658035	RUNX1ChIP_MCF10AOEq0.05_peak_4641
chr15	90661391	90661598	RUNX1ChIP_MCF10AOEq0.05_peak_4642
chr15	91255022	91255097	RUNX1ChIP_MCF10AOEq0.05_peak_4643
chr15	91710238	91710356	RUNX1ChIP_MCF10AOEq0.05_peak_4644
chr15	91950937	91951157	RUNX1ChIP_MCF10AOEq0.05_peak_4645
chr15	91953357	91953489	RUNX1ChIP_MCF10AOEq0.05_peak_4646
chr15	92365351	92365500	RUNX1ChIP_MCF10AOEq0.05_peak_4647
chr15	92603915	92604030	RUNX1ChIP_MCF10AOEq0.05_peak_4648
chr15	92604362	92604441	RUNX1ChIP_MCF10AOEq0.05_peak_4649
chr15	93047812	93048186	RUNX1ChIP_MCF10AOEq0.05_peak_4650
chr15	93048971	93049084	RUNX1ChIP_MCF10AOEq0.05_peak_4651
chr15	93063942	93064126	RUNX1ChIP_MCF10AOEq0.05_peak_4652
chr15	93102282	93102525	RUNX1ChIP_MCF10AOEq0.05_peak_4653
chr15	93169014	93169207	RUNX1ChIP_MCF10AOEq0.05_peak_4654
chr15	93451387	93451460	RUNX1ChIP_MCF10AOEq0.05_peak_4655
chr15	93703483	93703609	RUNX1ChIP_MCF10AOEq0.05_peak_4656
chr15	94066161	94066234	RUNX1ChIP_MCF10AOEq0.05_peak_4657
chr15	94080398	94080628	RUNX1ChIP_MCF10AOEq0.05_peak_4658
chr15	94206610	94206728	RUNX1ChIP_MCF10AOEq0.05_peak_4659
chr15	94882286	94882445	RUNX1ChIP_MCF10AOEq0.05_peak_4660
chr15	95735030	95735170	RUNX1ChIP_MCF10AOEq0.05_peak_4661
chr15	95990892	95991135	RUNX1ChIP_MCF10AOEq0.05_peak_4662
chr15	95996674	95996793	RUNX1ChIP_MCF10AOEq0.05_peak_4663
chr15	96273820	96273980	RUNX1ChIP_MCF10AOEq0.05_peak_4664
chr15	96474172	96474318	RUNX1ChIP_MCF10AOEq0.05_peak_4665
chr15	96484916	96485052	RUNX1ChIP_MCF10AOEq0.05_peak_4666
chr15	96775291	96775475	RUNX1ChIP_MCF10AOEq0.05_peak_4667
chr15	97084770	97084879	RUNX1ChIP_MCF10AOEq0.05_peak_4668
chr15	97509401	97509614	RUNX1ChIP_MCF10AOEq0.05_peak_4669
chr15	98000614	98000871	RUNX1ChIP_MCF10AOEq0.05_peak_4670
chr15	98063428	98063594	RUNX1ChIP_MCF10AOEq0.05_peak_4671
chr15	98165903	98166165	RUNX1ChIP_MCF10AOEq0.05_peak_4672
chr15	98169640	98169793	RUNX1ChIP_MCF10AOEq0.05_peak_4673
chr15	98226207	98226426	RUNX1ChIP_MCF10AOEq0.05_peak_4674
chr15	98401122	98401265	RUNX1ChIP_MCF10AOEq0.05_peak_4675
chr15	98404642	98404742	RUNX1ChIP_MCF10AOEq0.05_peak_4676
chr15	98687551	98687818	RUNX1ChIP_MCF10AOEq0.05_peak_4677
chr15	98713682	98713872	RUNX1ChIP_MCF10AOEq0.05_peak_4678
chr15	98873720	98873810	RUNX1ChIP_MCF10AOEq0.05_peak_4679
chr15	98920548	98920806	RUNX1ChIP_MCF10AOEq0.05_peak_4680
chr15	99253744	99253861	RUNX1ChIP_MCF10AOEq0.05_peak_4681
chr15	99451027	99451101	RUNX1ChIP_MCF10AOEq0.05_peak_4682
chr15	99453107	99453210	RUNX1ChIP_MCF10AOEq0.05_peak_4683
chr15	99719018	99719287	RUNX1ChIP_MCF10AOEq0.05_peak_4684
chr15	99976961	99977115	RUNX1ChIP_MCF10AOEq0.05_peak_4685
chr15	100078985	100079076	RUNX1ChIP_MCF10AOEq0.05_peak_4686
chr15	100201684	100201901	RUNX1ChIP_MCF10AOEq0.05_peak_4687
chr15	100284259	100284580	RUNX1ChIP_MCF10AOEq0.05_peak_4688
chr15	100291188	100291316	RUNX1ChIP_MCF10AOEq0.05_peak_4689
chr15	100565676	100565801	RUNX1ChIP_MCF10AOEq0.05_peak_4690
chr15	100767841	100767964	RUNX1ChIP_MCF10AOEq0.05_peak_4691
chr15	100768050	100768146	RUNX1ChIP_MCF10AOEq0.05_peak_4692
chr15	100812970	100813054	RUNX1ChIP_MCF10AOEq0.05_peak_4693
chr15	101242761	101242873	RUNX1ChIP_MCF10AOEq0.05_peak_4694
chr15	101358986	101359199	RUNX1ChIP_MCF10AOEq0.05_peak_4695
chr15	101527541	101527679	RUNX1ChIP_MCF10AOEq0.05_peak_4696
chr15	101544269	101544368	RUNX1ChIP_MCF10AOEq0.05_peak_4697
chr15	101981069	101981160	RUNX1ChIP_MCF10AOEq0.05_peak_4698
chr16	28341	28497	RUNX1ChIP_MCF10AOEq0.05_peak_4699
chr16	55588	55821	RUNX1ChIP_MCF10AOEq0.05_peak_4700
chr16	76250	76439	RUNX1ChIP_MCF10AOEq0.05_peak_4701
chr16	86117	86203	RUNX1ChIP_MCF10AOEq0.05_peak_4702
chr16	143629	143786	RUNX1ChIP_MCF10AOEq0.05_peak_4703
chr16	327375	327740	RUNX1ChIP_MCF10AOEq0.05_peak_4704
chr16	454531	454667	RUNX1ChIP_MCF10AOEq0.05_peak_4705
chr16	642649	642991	RUNX1ChIP_MCF10AOEq0.05_peak_4706
chr16	677100	677242	RUNX1ChIP_MCF10AOEq0.05_peak_4707
chr16	690356	690556	RUNX1ChIP_MCF10AOEq0.05_peak_4708
chr16	781355	781608	RUNX1ChIP_MCF10AOEq0.05_peak_4709
chr16	782741	782838	RUNX1ChIP_MCF10AOEq0.05_peak_4710
chr16	1002894	1003021	RUNX1ChIP_MCF10AOEq0.05_peak_4711
chr16	1027068	1027364	RUNX1ChIP_MCF10AOEq0.05_peak_4712
chr16	1037073	1037146	RUNX1ChIP_MCF10AOEq0.05_peak_4713
chr16	1037493	1037672	RUNX1ChIP_MCF10AOEq0.05_peak_4714
chr16	1086490	1086762	RUNX1ChIP_MCF10AOEq0.05_peak_4715
chr16	1163572	1163685	RUNX1ChIP_MCF10AOEq0.05_peak_4716
chr16	1297583	1297702	RUNX1ChIP_MCF10AOEq0.05_peak_4717
chr16	1470982	1471329	RUNX1ChIP_MCF10AOEq0.05_peak_4718
chr16	1688855	1689072	RUNX1ChIP_MCF10AOEq0.05_peak_4719
chr16	1745611	1745730	RUNX1ChIP_MCF10AOEq0.05_peak_4720
chr16	1746231	1746562	RUNX1ChIP_MCF10AOEq0.05_peak_4721
chr16	2151032	2151122	RUNX1ChIP_MCF10AOEq0.05_peak_4722
chr16	2163222	2163528	RUNX1ChIP_MCF10AOEq0.05_peak_4723
chr16	2176512	2176617	RUNX1ChIP_MCF10AOEq0.05_peak_4724
chr16	2205528	2205601	RUNX1ChIP_MCF10AOEq0.05_peak_4725
chr16	2770173	2770761	RUNX1ChIP_MCF10AOEq0.05_peak_4726
chr16	2775432	2775546	RUNX1ChIP_MCF10AOEq0.05_peak_4727
chr16	2835682	2836029	RUNX1ChIP_MCF10AOEq0.05_peak_4728
chr16	2858132	2858368	RUNX1ChIP_MCF10AOEq0.05_peak_4729
chr16	2858573	2858665	RUNX1ChIP_MCF10AOEq0.05_peak_4730
chr16	2868102	2868279	RUNX1ChIP_MCF10AOEq0.05_peak_4731
chr16	2911783	2911912	RUNX1ChIP_MCF10AOEq0.05_peak_4732
chr16	2978292	2978508	RUNX1ChIP_MCF10AOEq0.05_peak_4733
chr16	2978988	2979113	RUNX1ChIP_MCF10AOEq0.05_peak_4734
chr16	2979218	2979305	RUNX1ChIP_MCF10AOEq0.05_peak_4735
chr16	2983881	2983988	RUNX1ChIP_MCF10AOEq0.05_peak_4736
chr16	3081285	3081503	RUNX1ChIP_MCF10AOEq0.05_peak_4737
chr16	3150644	3150739	RUNX1ChIP_MCF10AOEq0.05_peak_4738
chr16	3152916	3153057	RUNX1ChIP_MCF10AOEq0.05_peak_4739
chr16	3182637	3182710	RUNX1ChIP_MCF10AOEq0.05_peak_4740
chr16	3188277	3188357	RUNX1ChIP_MCF10AOEq0.05_peak_4741
chr16	3471961	3472034	RUNX1ChIP_MCF10AOEq0.05_peak_4742
chr16	3509565	3509810	RUNX1ChIP_MCF10AOEq0.05_peak_4743
chr16	4138867	4139082	RUNX1ChIP_MCF10AOEq0.05_peak_4744
chr16	4183683	4183757	RUNX1ChIP_MCF10AOEq0.05_peak_4745
chr16	4200294	4200457	RUNX1ChIP_MCF10AOEq0.05_peak_4746
chr16	4290310	4290403	RUNX1ChIP_MCF10AOEq0.05_peak_4747
chr16	4345974	4346060	RUNX1ChIP_MCF10AOEq0.05_peak_4748
chr16	4409211	4409293	RUNX1ChIP_MCF10AOEq0.05_peak_4749
chr16	4459535	4459776	RUNX1ChIP_MCF10AOEq0.05_peak_4750
chr16	4613066	4613214	RUNX1ChIP_MCF10AOEq0.05_peak_4751
chr16	4676427	4676787	RUNX1ChIP_MCF10AOEq0.05_peak_4752
chr16	4700492	4700753	RUNX1ChIP_MCF10AOEq0.05_peak_4753
chr16	4767139	4767364	RUNX1ChIP_MCF10AOEq0.05_peak_4754
chr16	4790889	4791060	RUNX1ChIP_MCF10AOEq0.05_peak_4755
chr16	4915350	4915655	RUNX1ChIP_MCF10AOEq0.05_peak_4756
chr16	5117401	5117554	RUNX1ChIP_MCF10AOEq0.05_peak_4757
chr16	8680711	8680863	RUNX1ChIP_MCF10AOEq0.05_peak_4758
chr16	8842134	8842263	RUNX1ChIP_MCF10AOEq0.05_peak_4759
chr16	9033213	9033377	RUNX1ChIP_MCF10AOEq0.05_peak_4760
chr16	9072899	9073068	RUNX1ChIP_MCF10AOEq0.05_peak_4761
chr16	10077956	10078065	RUNX1ChIP_MCF10AOEq0.05_peak_4762
chr16	10248997	10249185	RUNX1ChIP_MCF10AOEq0.05_peak_4763
chr16	10308547	10308765	RUNX1ChIP_MCF10AOEq0.05_peak_4764
chr16	10309271	10309434	RUNX1ChIP_MCF10AOEq0.05_peak_4765
chr16	10575677	10575790	RUNX1ChIP_MCF10AOEq0.05_peak_4766
chr16	10578558	10578838	RUNX1ChIP_MCF10AOEq0.05_peak_4767
chr16	10614430	10614503	RUNX1ChIP_MCF10AOEq0.05_peak_4768
chr16	10755560	10755838	RUNX1ChIP_MCF10AOEq0.05_peak_4769
chr16	10859754	10859980	RUNX1ChIP_MCF10AOEq0.05_peak_4770
chr16	10862500	10862659	RUNX1ChIP_MCF10AOEq0.05_peak_4771
chr16	10868317	10868520	RUNX1ChIP_MCF10AOEq0.05_peak_4772
chr16	10871187	10871385	RUNX1ChIP_MCF10AOEq0.05_peak_4773
chr16	10871826	10871969	RUNX1ChIP_MCF10AOEq0.05_peak_4774
chr16	10944307	10944432	RUNX1ChIP_MCF10AOEq0.05_peak_4775
chr16	10964203	10964387	RUNX1ChIP_MCF10AOEq0.05_peak_4776
chr16	11078134	11078253	RUNX1ChIP_MCF10AOEq0.05_peak_4777
chr16	11133468	11133667	RUNX1ChIP_MCF10AOEq0.05_peak_4778
chr16	11359559	11359806	RUNX1ChIP_MCF10AOEq0.05_peak_4779
chr16	11495539	11495685	RUNX1ChIP_MCF10AOEq0.05_peak_4780
chr16	11499459	11499621	RUNX1ChIP_MCF10AOEq0.05_peak_4781
chr16	11544969	11545055	RUNX1ChIP_MCF10AOEq0.05_peak_4782
chr16	11557018	11557139	RUNX1ChIP_MCF10AOEq0.05_peak_4783
chr16	11612394	11612631	RUNX1ChIP_MCF10AOEq0.05_peak_4784
chr16	11628093	11628263	RUNX1ChIP_MCF10AOEq0.05_peak_4785
chr16	11658894	11659060	RUNX1ChIP_MCF10AOEq0.05_peak_4786
chr16	11659328	11659449	RUNX1ChIP_MCF10AOEq0.05_peak_4787
chr16	11666168	11666441	RUNX1ChIP_MCF10AOEq0.05_peak_4788
chr16	11696825	11697041	RUNX1ChIP_MCF10AOEq0.05_peak_4789
chr16	11915993	11916215	RUNX1ChIP_MCF10AOEq0.05_peak_4790
chr16	12092625	12092851	RUNX1ChIP_MCF10AOEq0.05_peak_4791
chr16	12314892	12315032	RUNX1ChIP_MCF10AOEq0.05_peak_4792
chr16	12341584	12341720	RUNX1ChIP_MCF10AOEq0.05_peak_4793
chr16	12359270	12359383	RUNX1ChIP_MCF10AOEq0.05_peak_4794
chr16	12376942	12377075	RUNX1ChIP_MCF10AOEq0.05_peak_4795
chr16	12594318	12594580	RUNX1ChIP_MCF10AOEq0.05_peak_4796
chr16	13957470	13957608	RUNX1ChIP_MCF10AOEq0.05_peak_4797
chr16	14285882	14285988	RUNX1ChIP_MCF10AOEq0.05_peak_4798
chr16	14369847	14369954	RUNX1ChIP_MCF10AOEq0.05_peak_4799
chr16	14521670	14521835	RUNX1ChIP_MCF10AOEq0.05_peak_4800
chr16	14630146	14630295	RUNX1ChIP_MCF10AOEq0.05_peak_4801
chr16	14982663	14982822	RUNX1ChIP_MCF10AOEq0.05_peak_4802
chr16	15572434	15572601	RUNX1ChIP_MCF10AOEq0.05_peak_4803
chr16	15669780	15669857	RUNX1ChIP_MCF10AOEq0.05_peak_4804
chr16	15672894	15672970	RUNX1ChIP_MCF10AOEq0.05_peak_4805
chr16	15888608	15888759	RUNX1ChIP_MCF10AOEq0.05_peak_4806
chr16	15899810	15899972	RUNX1ChIP_MCF10AOEq0.05_peak_4807
chr16	16159113	16159236	RUNX1ChIP_MCF10AOEq0.05_peak_4808
chr16	16202868	16202949	RUNX1ChIP_MCF10AOEq0.05_peak_4809
chr16	16256835	16257047	RUNX1ChIP_MCF10AOEq0.05_peak_4810
chr16	18537739	18537856	RUNX1ChIP_MCF10AOEq0.05_peak_4811
chr16	18801474	18801547	RUNX1ChIP_MCF10AOEq0.05_peak_4812
chr16	18957640	18957764	RUNX1ChIP_MCF10AOEq0.05_peak_4813
chr16	19002002	19002169	RUNX1ChIP_MCF10AOEq0.05_peak_4814
chr16	19008299	19008537	RUNX1ChIP_MCF10AOEq0.05_peak_4815
chr16	19122020	19122162	RUNX1ChIP_MCF10AOEq0.05_peak_4816
chr16	19166549	19166717	RUNX1ChIP_MCF10AOEq0.05_peak_4817
chr16	19396771	19396953	RUNX1ChIP_MCF10AOEq0.05_peak_4818
chr16	19432608	19432719	RUNX1ChIP_MCF10AOEq0.05_peak_4819
chr16	19688385	19688480	RUNX1ChIP_MCF10AOEq0.05_peak_4820
chr16	20583069	20583147	RUNX1ChIP_MCF10AOEq0.05_peak_4821
chr16	20847709	20847794	RUNX1ChIP_MCF10AOEq0.05_peak_4822
chr16	21166972	21167155	RUNX1ChIP_MCF10AOEq0.05_peak_4823
chr16	21167460	21167840	RUNX1ChIP_MCF10AOEq0.05_peak_4824
chr16	21370981	21371096	RUNX1ChIP_MCF10AOEq0.05_peak_4825
chr16	21518343	21518539	RUNX1ChIP_MCF10AOEq0.05_peak_4826
chr16	21609042	21609321	RUNX1ChIP_MCF10AOEq0.05_peak_4827
chr16	21771566	21772037	RUNX1ChIP_MCF10AOEq0.05_peak_4828
chr16	21968348	21968500	RUNX1ChIP_MCF10AOEq0.05_peak_4829
chr16	22195642	22195838	RUNX1ChIP_MCF10AOEq0.05_peak_4830
chr16	22297061	22297228	RUNX1ChIP_MCF10AOEq0.05_peak_4831
chr16	22397495	22397650	RUNX1ChIP_MCF10AOEq0.05_peak_4832
chr16	22587732	22587869	RUNX1ChIP_MCF10AOEq0.05_peak_4833
chr16	22614709	22614997	RUNX1ChIP_MCF10AOEq0.05_peak_4834
chr16	22623372	22623838	RUNX1ChIP_MCF10AOEq0.05_peak_4835
chr16	22638678	22638795	RUNX1ChIP_MCF10AOEq0.05_peak_4836
chr16	22787861	22788044	RUNX1ChIP_MCF10AOEq0.05_peak_4837
chr16	23160128	23160350	RUNX1ChIP_MCF10AOEq0.05_peak_4838
chr16	23160698	23160861	RUNX1ChIP_MCF10AOEq0.05_peak_4839
chr16	23171184	23171446	RUNX1ChIP_MCF10AOEq0.05_peak_4840
chr16	23171676	23171913	RUNX1ChIP_MCF10AOEq0.05_peak_4841
chr16	23229920	23230024	RUNX1ChIP_MCF10AOEq0.05_peak_4842
chr16	23248622	23248776	RUNX1ChIP_MCF10AOEq0.05_peak_4843
chr16	23254478	23254703	RUNX1ChIP_MCF10AOEq0.05_peak_4844
chr16	23256571	23256694	RUNX1ChIP_MCF10AOEq0.05_peak_4845
chr16	23362737	23362819	RUNX1ChIP_MCF10AOEq0.05_peak_4846
chr16	23385050	23385212	RUNX1ChIP_MCF10AOEq0.05_peak_4847
chr16	23504154	23504315	RUNX1ChIP_MCF10AOEq0.05_peak_4848
chr16	23505030	23505103	RUNX1ChIP_MCF10AOEq0.05_peak_4849
chr16	24049422	24049508	RUNX1ChIP_MCF10AOEq0.05_peak_4850
chr16	24721855	24722005	RUNX1ChIP_MCF10AOEq0.05_peak_4851
chr16	24972733	24972836	RUNX1ChIP_MCF10AOEq0.05_peak_4852
chr16	25258155	25258377	RUNX1ChIP_MCF10AOEq0.05_peak_4853
chr16	27169850	27169993	RUNX1ChIP_MCF10AOEq0.05_peak_4854
chr16	28166776	28166958	RUNX1ChIP_MCF10AOEq0.05_peak_4855
chr16	28489172	28489359	RUNX1ChIP_MCF10AOEq0.05_peak_4856
chr16	28504100	28504264	RUNX1ChIP_MCF10AOEq0.05_peak_4857
chr16	28597493	28597572	RUNX1ChIP_MCF10AOEq0.05_peak_4858
chr16	28610496	28610572	RUNX1ChIP_MCF10AOEq0.05_peak_4859
chr16	29350127	29350301	RUNX1ChIP_MCF10AOEq0.05_peak_4860
chr16	29611651	29611833	RUNX1ChIP_MCF10AOEq0.05_peak_4861
chr16	29808089	29808210	RUNX1ChIP_MCF10AOEq0.05_peak_4862
chr16	29927777	29927864	RUNX1ChIP_MCF10AOEq0.05_peak_4863
chr16	30490453	30490562	RUNX1ChIP_MCF10AOEq0.05_peak_4864
chr16	30838067	30838220	RUNX1ChIP_MCF10AOEq0.05_peak_4865
chr16	30994631	30994716	RUNX1ChIP_MCF10AOEq0.05_peak_4866
chr16	31080947	31081069	RUNX1ChIP_MCF10AOEq0.05_peak_4867
chr16	31138935	31139102	RUNX1ChIP_MCF10AOEq0.05_peak_4868
chr16	31177102	31177464	RUNX1ChIP_MCF10AOEq0.05_peak_4869
chr16	31400319	31400484	RUNX1ChIP_MCF10AOEq0.05_peak_4870
chr16	31458488	31458595	RUNX1ChIP_MCF10AOEq0.05_peak_4871
